channel_numb,julian_day,start_decay,end_decay
6234.2,2458114,0.5379939064795861,0.5379939065035735
6234.1,2458114,0.5388553637103443,0.5388553637470775
6234.2,2458114,0.5388553637103731,0.5388553637471064
6234.1,2458114,0.5406698482167535,0.5406698482368345
6234.2,2458114,0.5406698482167823,0.5406698482368634
6234.1,2458114,0.540669848216956,0.5406698482368345
6234.1,2458114,0.5408073317178386,0.5408073317224248
6234.2,2458114,0.5408073317178964,0.5408073317224971
6234.1,2458114,0.5408728163022569,0.5408728163397858
6234.2,2458114,0.5408728163024017,0.540872816339945
6234.1,2458114,0.5408728163025607,0.5408728163397858
6234.1,2458114,0.5421278903979311,0.5421278904165798
6234.2,2458114,0.5421278903980179,0.5421278904166666
6234.1,2458114,0.5424207456851273,0.5424207457285156
6234.2,2458114,0.542420745685214,0.5424207457285879
6234.1,2458114,0.5433680203585792,0.5433680204286458
6234.2,2458114,0.5433680203586516,0.5433680204287182
6234.1,2458114,0.5436253981358362,0.5436253981453125
6234.2,2458114,0.5436253981359086,0.5436253981453992
6234.1,2458114,0.5450102519205584,0.5450102519511864
6234.2,2458114,0.5450102519206886,0.545010251951331
6234.1,2458114,0.5450102519207609,0.5450102519511864
6234.1,2458114,0.5454566524669414,0.545456652480787
6234.2,2458114,0.5454566524670861,0.5454566524809172
6234.1,2458114,0.5487041660804832,0.5487041660847222
6234.2,2458114,0.5487041660805265,0.548704166084751
6234.1,2458114,0.5499287481382378,0.5499287481426215
6234.2,2458114,0.5499287481383246,0.5499287481427083
6234.1,2458114,0.5499317043284143,0.549931704332798
6234.2,2458114,0.5499317043284577,0.5499317043328269
6234.1,2458114,0.5510948021349392,0.5510948021487267
6234.2,2458114,0.5510948021350839,0.5510948021488571
6234.1,2458114,0.5510948021351417,0.5510948021487267
6234.1,2458114,0.5519082225882378,0.5519082225991753
6234.2,2458114,0.5519082225883969,0.5519082225993345
6234.1,2458114,0.5519082225884983,0.5519082225991753
6234.1,2458114,0.5519352218987992,0.5519352219197627
6234.2,2458114,0.5519352218989004,0.5519352219198784
6234.1,2458114,0.5520487352492766,0.5520487353162037
6234.2,2458114,0.5520487352493779,0.5520487353163339
6234.1,2458114,0.5520487352494936,0.5520487353162037
6234.1,2458114,0.5548000688646267,0.5548000688981916
6234.2,2458114,0.5548000688646557,0.554800068898206
6234.1,2458114,0.5552697517308448,0.5552697517368634
6234.2,2458114,0.5552697517309026,0.5552697517369213
6234.1,2458114,0.555722065006221,0.5557220650493924
6234.2,2458114,0.5557220650062644,0.5557220650494068
6234.1,2458114,0.5557220650064669,0.5557220650493924
6234.2,2458114,0.5557220650064959,0.5557220650494068
6234.1,2458114,0.5561254379472801,0.5561254379872396
6234.2,2458114,0.5561254379474536,0.5561254379874421
6234.1,2458114,0.5561254379475838,0.5561254379872396
6234.1,2458114,0.5592537522070312,0.5592537522122975
6234.2,2458114,0.5592537522070892,0.5592537522123553
6234.1,2458114,0.5592537522072193,0.5592537522122975
6234.1,2458114,0.5596158517222222,0.5596158517331308
6234.2,2458114,0.5596158517223379,0.559615851733261
6234.1,2458114,0.5596158517224392,0.5596158517331308
6234.1,2458114,0.5598823293431712,0.5598823293574507
6234.2,2458114,0.5598823293432147,0.5598823293575086
6234.1,2458114,0.5601801612435763,0.5601801612874131
6234.2,2458114,0.5601801612436776,0.5601801612875145
6234.1,2458114,0.5601801612437933,0.5601801612874131
6234.1,2458114,0.5604997890679543,0.5604997890850694
6234.2,2458114,0.5604997890680266,0.5604997890851273
6234.1,2458114,0.5606152337630642,0.5606152338203704
6234.2,2458114,0.5606152337631655,0.5606152338205005
6234.1,2458114,0.5606152337633101,0.5606152338203704
6234.1,2458114,0.5607326330692419,0.5607326330835792
6234.2,2458114,0.5607326330692998,0.5607326330836516
6234.1,2458114,0.5611093504018374,0.5611093504201244
6234.2,2458114,0.5611093504018952,0.5611093504201679
6234.1,2458114,0.5624711235990886,0.5624711236427228
6234.2,2458114,0.5624711235992187,0.562471123642824
6234.1,2458114,0.5627533932025897,0.5627533932112413
6234.2,2458114,0.5627533932027343,0.5627533932114294
6234.1,2458114,0.563376670963831,0.5633766710178385
6234.2,2458114,0.5633766709639901,0.5633766710180266
6234.1,2458114,0.5638114954316695,0.5638114954388455
6234.2,2458114,0.5638114954317129,0.5638114954388889
6234.1,2458114,0.563811495431872,0.5638114954388455
6234.1,2458114,0.5644426025663628,0.5644426025746961
6234.2,2458114,0.5644426025665075,0.5644426025748553
6234.1,2458114,0.5644426025666377,0.5644426025746961
6234.1,2458114,0.5650130510765914,0.5650130511060474
6234.2,2458114,0.5650130510766638,0.5650130511061198
6234.1,2458114,0.565013051076794,0.5650130511060474
6234.1,2458114,0.5656350970505787,0.5656350970544272
6234.2,2458114,0.5656350970506511,0.5656350970545283
6234.1,2458114,0.5656350970507812,0.5656350970544272
6234.1,2458114,0.5665587075368345,0.5665587076393663
6234.2,2458114,0.5665587075368779,0.5665587076394097
6234.1,2458114,0.5672484946757089,0.5672484947090856
6234.2,2458114,0.5672484946758246,0.5672484947092158
6234.1,2458114,0.5672484946759693,0.5672484947090856
6234.1,2458114,0.5673131017677517,0.5673131017855613
6234.2,2458114,0.567313101767795,0.5673131017856047
6234.1,2458114,0.5677162040559026,0.5677162040998986
6234.2,2458114,0.5677162040559461,0.5677162040999565
6234.1,2458114,0.5677162040561052,0.5677162040998986
6234.1,2458114,0.5685995642137007,0.5685995642226417
6234.2,2458114,0.5685995642138021,0.5685995642227863
6234.1,2458114,0.5692615704704717,0.5692615704769964
6234.2,2458114,0.5692615704705295,0.5692615704770543
6234.1,2458114,0.5695757221039784,0.5695757221129485
6234.2,2458114,0.5695757221040074,0.5695757221129775
6234.1,2458114,0.56957572210421,0.5695757221129485
6234.1,2458114,0.5707243298150463,0.5707243298316695
6234.2,2458114,0.5707243298151041,0.5707243298317275
6234.1,2458114,0.5722398384528791,0.572239838463151
6234.2,2458114,0.5722398384529513,0.5722398384632233
6234.1,2458114,0.5729577098062499,0.5729577098117621
6234.2,2458114,0.5729577098063078,0.57295770981182
6234.1,2458114,0.5748885410239728,0.5748885410403066
6234.2,2458114,0.5748885410241029,0.5748885410404224
6234.1,2458114,0.5748885410241609,0.5748885410403066
6234.1,2458114,0.5751470561811343,0.5751470562246817
6234.2,2458114,0.5751470561812644,0.5751470562248263
6234.1,2458114,0.5760970363640769,0.5760970364311053
6234.2,2458114,0.5760970363641348,0.5760970364311776
6234.1,2458114,0.5771060912648003,0.5771060912734809
6234.2,2458114,0.5771060912648293,0.5771060912734953
6234.1,2458114,0.5782830132415654,0.578283013250217
6234.2,2458114,0.5782830132416088,0.5782830132502748
6234.1,2458114,0.5782830132417679,0.578283013250217
6234.1,2458114,0.5783245109152343,0.5783245109221787
6234.2,2458114,0.5783245109152777,0.5783245109222223
6234.1,2458114,0.5785552063294126,0.5785552063571036
6234.2,2458114,0.5785552063294415,0.5785552063571324
6234.1,2458114,0.5785552063296006,0.5785552063571036
6234.1,2458114,0.5798342159140045,0.5798342159502894
6234.2,2458114,0.5798342159141493,0.5798342159504485
6234.1,2458114,0.579834215914265,0.5798342159502894
6234.1,2458114,0.5806230049670428,0.5806230049966291
6234.2,2458114,0.5806230049671296,0.5806230049967014
6234.1,2458114,0.5815194134876881,0.5815194135012007
6234.2,2458114,0.5815194134877459,0.5815194135012731
6234.1,2458114,0.5815812448004775,0.581581244838368
6234.2,2458114,0.5815812448005208,0.5815812448384114
6234.1,2458114,0.581581244800651,0.581581244838368
6234.1,2458114,0.5820235780993345,0.5820235781651765
6234.2,2458114,0.5820235780994791,0.5820235781653356
6234.1,2458114,0.5820235780995948,0.5820235781651765
6234.1,2458114,0.5827034063132088,0.5827034063376446
6234.2,2458114,0.5827034063133536,0.5827034063377748
6234.1,2458114,0.5827034063134693,0.5827034063376446
6234.1,2458114,0.583803418404702,0.5838034184256365
6234.2,2458114,0.5838034184047164,0.5838034184256655
6234.1,2458114,0.5847747562952402,0.584774756392144
6234.2,2458114,0.5847747562953125,0.5847747563922308
6234.1,2458114,0.5847777193316985,0.584777719336169
6234.2,2458114,0.5847777193317998,0.5847777193362846
6234.1,2458114,0.5847777193319299,0.584777719336169
6234.1,2458114,0.5858376347620948,0.5858376348068866
6234.2,2458114,0.5858376347621238,0.5858376348069154
6234.1,2458114,0.5864625134528646,0.5864625134836225
6234.2,2458114,0.5864625134530093,0.5864625134837673
6234.1,2458114,0.5864625134531395,0.5864625134836225
6234.1,2458114,0.5870396141372829,0.5870396141482059
6234.2,2458114,0.5870396141373986,0.5870396141482928
6234.1,2458114,0.5881726429876157,0.5881726430183594
6234.2,2458114,0.5881726429876302,0.5881726430183594
6234.2,2458114,0.5881726429879195,0.5881726430183594
6234.1,2458114,0.5909786274130642,0.5909786274257378
6234.2,2458114,0.5909786274132088,0.5909786274258969
6234.1,2458114,0.5921896916095052,0.5921896916785445
6234.2,2458114,0.5921896916095486,0.5921896916785879
6234.1,2458114,0.5951384555091146,0.5951384555299912
6234.2,2458114,0.5951384555092014,0.595138455530107
6234.1,2458114,0.5951384555093315,0.5951384555299912
6234.1,2458114,0.5960352549556858,0.5960352549654658
6234.2,2458114,0.5960352549558449,0.5960352549656394
6234.1,2458114,0.5960352549559895,0.5960352549654658
6234.1,2458114,0.5980929201591291,0.5980929202088686
6234.2,2458114,0.5980929201592592,0.5980929202090277
6234.1,2458114,0.5980929201594184,0.5980929202088686
6234.1,2458114,0.5985020640347223,0.598502064053096
6234.2,2458114,0.5985020640347367,0.5985020640531106
6234.1,2458114,0.5989433000265625,0.5989433000871817
6234.2,2458114,0.5989433000266203,0.598943300087254
6234.1,2458114,0.5989974092291812,0.5989974092477286
6234.2,2458114,0.5989974092291955,0.598997409247772
6234.2,2458114,0.5989974092294414,0.598997409247772
6234.1,2458114,0.5993375277480758,0.5993375277705874
6234.2,2458114,0.5993375277482059,0.599337527770761
6234.1,2458114,0.5993375277483941,0.5993375277705874
6234.1,2458114,0.601709726457552,0.6017097265306134
6234.2,2458114,0.6017097264575954,0.6017097265306712
6234.1,2458114,0.6023227701063223,0.6023227701125723
6234.2,2458114,0.6023227701064091,0.6023227701126735
6234.1,2458114,0.605389711014511,0.6053897110249565
6234.2,2458114,0.6053897110146267,0.6053897110250579
6234.1,2458114,0.605389711014757,0.6053897110249565
6234.1,2458114,0.6074013541135707,0.6074013541217014
6234.2,2458114,0.6074013541136718,0.6074013541218026
6234.1,2458114,0.6074013541138454,0.6074013541217014
6234.1,2458114,0.6075148631594908,0.6075148631641927
6234.2,2458114,0.607514863159592,0.6075148631643229
6234.1,2458114,0.6078338861518663,0.6078338861658276
6234.2,2458114,0.607833886151982,0.6078338861659577
6234.1,2458114,0.6078338861521266,0.6078338861658276
6234.1,2458114,0.6086589213782553,0.608658921434592
6234.2,2458114,0.6086589213783999,0.6086589214347222
6234.1,2458114,0.6086589213785445,0.608658921434592
6234.1,2458114,0.6087423868411458,0.6087423868523582
6234.2,2458114,0.6087423868411748,0.6087423868524016
6234.1,2458114,0.610197817838426,0.6101978178980035
6234.2,2458114,0.6101978178384982,0.6101978178981047
6234.1,2458114,0.610379723443938,0.6103797234492621
6234.2,2458114,0.6103797234440393,0.6103797234493489
6234.1,2458114,0.6111379304502604,0.6111379304542535
6234.2,2458114,0.6111379304503906,0.6111379304544126
6234.1,2458114,0.6111379304505208,0.6111379304542535
6234.1,2458114,0.6112586676509404,0.611258667703993
6234.2,2458114,0.6112586676509548,0.6112586677040075
6234.1,2458114,0.6119818589464843,0.6119818589751013
6234.2,2458114,0.611981858946629,0.6119818589752314
6234.1,2458114,0.6119818589467303,0.6119818589751013
6234.1,2458114,0.6146897073267795,0.6146897073511863
6234.2,2458114,0.6146897073268808,0.614689707351302
6234.1,2458114,0.6155474895030093,0.6155474895265913
6234.2,2458114,0.6155474895030671,0.6155474895266493
6234.1,2458114,0.6162263974014467,0.616226397458015
6234.2,2458114,0.6162263974014901,0.6162263974580584
6234.1,2458114,0.6171898066206597,0.6171898066385562
6234.2,2458114,0.6171898066208044,0.6171898066386718
6234.1,2458114,0.6171898066209346,0.6171898066385562
6234.1,2458114,0.6174976104532117,0.6174976104757234
6234.2,2458114,0.6174976104533131,0.6174976104758101
6234.1,2458114,0.6174976104534143,0.6174976104757234
6234.1,2458114,0.61789549322704,0.6178954932351707
6234.2,2458114,0.6178954932270833,0.6178954932352141
6234.1,2458114,0.6178954932272425,0.6178954932351707
6234.1,2458114,0.6183201913052083,0.6183201913934172
6234.2,2458114,0.6183201913052807,0.618320191393475
6234.1,2458114,0.6187262201028356,0.6187262201161747
6234.2,2458114,0.618726220102908,0.6187262201162615
6234.1,2458114,0.618726220103096,0.6187262201161747
6234.1,2458114,0.6194094396952545,0.6194094397052373
6234.2,2458114,0.619409439695298,0.6194094397052952
6234.1,2458114,0.6195882025819299,0.6195882025899739
6234.2,2458114,0.6195882025819589,0.6195882025900028
6234.1,2458114,0.6195882025821324,0.6195882025899739
6234.1,2458114,0.619734476027416,0.6197344760667535
6234.2,2458114,0.619734476027445,0.6197344760667823
6234.2,2458114,0.619734476027662,0.6197344760667823
6234.1,2458114,0.6220336351064959,0.6220336351158131
6234.2,2458114,0.6220336351065971,0.6220336351159144
6234.1,2458114,0.6223661467812933,0.6223661467875145
6234.2,2458114,0.6223661467813223,0.6223661467875289
6234.1,2458114,0.6226743421966291,0.6226743422057291
6234.2,2458114,0.6226743421966724,0.622674342205787
6234.1,2458114,0.6235960553748842,0.6235960554015625
6234.2,2458114,0.6235960553749131,0.6235960554015915
6234.1,2458114,0.6244876371403066,0.6244876371678385
6234.2,2458114,0.6244876371403211,0.624487637167853
6234.2,2458114,0.6244876371405237,0.624487637167853
6234.1,2458114,0.6248677897637731,0.6248677898114439
6234.2,2458114,0.6248677897638021,0.6248677898114727
6234.1,2458114,0.625506025284997,0.6255060253000868
6234.2,2458114,0.6255060252850694,0.6255060253001447
6234.1,2458114,0.6255788778047887,0.6255788778417389
6234.2,2458114,0.6255788778048466,0.6255788778418113
6234.1,2458114,0.6261150851302517,0.6261150851452836
6234.2,2458114,0.6261150851303096,0.6261150851453704
6234.1,2458114,0.6265432145622396,0.6265432145715423
6234.2,2458114,0.6265432145623842,0.6265432145716869
6234.1,2458114,0.6274580378428529,0.6274580378675636
6234.2,2458114,0.6274580378428819,0.6274580378675926
6234.1,2458114,0.6275188325673322,0.6275188325918113
6234.2,2458114,0.6275188325673755,0.6275188325918547
6234.1,2458114,0.6277824164917245,0.6277824165052373
6234.2,2458114,0.6277824164917535,0.6277824165052518
6234.1,2458114,0.6294314660884693,0.6294314660971354
6234.2,2458114,0.6294314660885127,0.6294314660971787
6234.1,2458114,0.6301694580982204,0.6301694581274884
6234.2,2458114,0.6301694580983507,0.630169458127604
6234.1,2458114,0.6303571746572482,0.6303571746705439
6234.2,2458114,0.630357174657335,0.6303571746706164
6234.1,2458114,0.630357174657552,0.6303571746705439
6234.2,2458114,0.6303571746575809,0.6303571746706164
6234.1,2458114,0.6306501651844617,0.6306501651962385
6234.2,2458114,0.6306501651846065,0.6306501651963975
6234.1,2458114,0.6306501651847223,0.6306501651962385
6234.1,2458114,0.6308530103544127,0.6308530103869358
6234.2,2458114,0.6308530103545283,0.6308530103870515
6234.1,2458114,0.6309950828000289,0.630995082849508
6234.2,2458114,0.6309950828001447,0.6309950828496238
6234.1,2458114,0.6309950828002748,0.630995082849508
6234.1,2458114,0.6310829683559462,0.6310829683693432
6234.2,2458114,0.6310829683560041,0.6310829683694155
6234.1,2458114,0.6310829683561487,0.6310829683693432
6234.1,2458114,0.6311961945894531,0.6311961946043403
6234.2,2458114,0.6311961945895399,0.6311961946044414
6234.1,2458114,0.6314247982125578,0.6314247982281539
6234.2,2458114,0.6314247982125868,0.6314247982281829
6234.1,2458114,0.6314247982127749,0.6314247982281539
6234.1,2458114,0.6325048313825521,0.6325048314041377
6234.2,2458114,0.6325048313825955,0.6325048314041667
6234.1,2458114,0.632971108683941,0.632971108694647
6234.2,2458114,0.6329711086840277,0.6329711086947193
6234.1,2458114,0.6372353911514177,0.6372353911685474
6234.2,2458114,0.6372353911515191,0.6372353911686632
6234.1,2458114,0.6372353911516203,0.6372353911685474
6234.1,2458114,0.6380304541851997,0.6380304542298756
6234.2,2458114,0.6380304541853588,0.6380304542300347
6234.1,2458114,0.6380304541855035,0.6380304542298756
6234.1,2458114,0.6384675235207031,0.6384675235431279
6234.2,2458114,0.638467523520732,0.6384675235431279
6234.1,2458114,0.6384675235209056,0.6384675235431279
6234.2,2458114,0.6384675235209635,0.6384675235431279
6234.1,2458114,0.6394609846921296,0.6394609847545428
6234.2,2458114,0.6394609846921585,0.6394609847545862
6234.1,2458114,0.6401530541747974,0.6401530541937644
6234.2,2458114,0.6401530541748264,0.6401530541937933
6234.1,2458114,0.6402164393421585,0.6402164393463252
6234.2,2458114,0.6402164393421875,0.6402164393463832
6234.1,2458114,0.6419639615924334,0.6419639616029513
6234.2,2458114,0.6419639615924624,0.6419639616029658
6234.1,2458114,0.6424287538970631,0.642428753934129
6234.2,2458114,0.6424287538971354,0.6424287539342157
6234.1,2458114,0.6424287538972946,0.642428753934129
6234.1,2458114,0.6427339248684172,0.6427339249556857
6234.2,2458114,0.6427339248684895,0.6427339249557581
6234.1,2458114,0.6443806820496238,0.6443806821507813
6234.2,2458114,0.6443806820497541,0.6443806821509548
6234.1,2458114,0.6443806820498842,0.6443806821507813
6234.1,2458114,0.6445015248058883,0.6445015248512008
6234.2,2458114,0.6445015248060185,0.6445015248513455
6234.1,2458114,0.6447528972533999,0.6447528972590567
6234.2,2458114,0.6447528972534432,0.6447528972591146
6234.1,2458114,0.6452072495066551,0.645207249560055
6234.2,2458114,0.6452072495066841,0.6452072495600694
6234.2,2458114,0.645207249506872,0.6452072495600694
6234.1,2458114,0.6463422296230323,0.6463422296887875
6234.2,2458114,0.6463422296231626,0.6463422296889467
6234.1,2458114,0.6463422296232928,0.6463422296887875
6234.1,2458114,0.6484863617606481,0.6484863618100405
6234.2,2458114,0.6484863617607638,0.6484863618101852
6234.1,2458114,0.6489919227930555,0.6489919228067997
6234.2,2458114,0.6489919227931423,0.648991922806901
6234.1,2458114,0.6496598775313946,0.6496598775673467
6234.2,2458114,0.649659877531496,0.6496598775674189
6234.1,2458114,0.6496598775316261,0.6496598775673467
6234.1,2458114,0.6497829805702835,0.6497829805766203
6234.2,2458114,0.6497829805703703,0.6497829805767217
6234.1,2458114,0.6497829805704716,0.6497829805766203
6234.1,2458114,0.6506509894832899,0.6506509895350115
6234.2,2458114,0.6506509894833622,0.6506509895350694
6234.1,2458114,0.6506652176792534,0.6506652176828269
6234.1,2458114,0.6510150320258246,0.6510150320714265
6234.2,2458114,0.6510150320259692,0.6510150320716
6234.1,2458114,0.6528531571542824,0.6528531572129774
6234.2,2458114,0.6528531571544126,0.6528531572131221
6234.1,2458114,0.6538807866229166,0.653880786662225
6234.2,2458114,0.6538807866230758,0.6538807866623698
6234.1,2458114,0.6538807866231915,0.653880786662225
6234.1,2458114,0.654568941582335,0.6545689415983362
6234.2,2458114,0.6545689415824074,0.6545689415984085
6234.1,2458114,0.655928257486386,0.6559282575027487
6234.2,2458114,0.6559282574865017,0.655928257502879
6234.1,2458114,0.6563373366084779,0.656337336625897
6234.2,2458114,0.6563373366085647,0.6563373366259693
6234.1,2458114,0.6571266910410011,0.6571266910515191
6234.2,2458114,0.6571266910411602,0.6571266910516637
6234.1,2458114,0.657126691041247,0.6571266910515191
6234.1,2458114,0.6578841639700954,0.6578841639865162
6234.2,2458114,0.6578841639701534,0.6578841639865886
6234.1,2458114,0.6578841639703414,0.6578841639865162
6234.1,2458114,0.6586682279183015,0.6586682279832464
6234.2,2458114,0.6586682279183738,0.6586682279833043
6234.1,2458114,0.660857620093041,0.6608576201199652
6234.2,2458114,0.6608576200931134,0.660857620120052
6234.1,2458114,0.661389121205353,0.6613891212316406
6234.2,2458114,0.6613891212054397,0.6613891212317707
6234.1,2458114,0.6613891212056134,0.6613891212316406
6234.1,2458114,0.6628827108931279,0.6628827109098814
6234.2,2458114,0.6628827108931423,0.6628827109099102
6234.1,2458114,0.663594222995269,0.6635942230419271
6234.2,2458114,0.6635942229953414,0.6635942230419849
6234.1,2458114,0.6654895847523293,0.665489584762471
6234.2,2458114,0.6654895847523437,0.665489584762471
6234.2,2458114,0.6654895847526041,0.665489584762471
6234.1,2458114,0.6668142578495948,0.6668142578644387
6234.2,2458114,0.6668142578497106,0.6668142578645688
6234.1,2458114,0.6677137550263453,0.6677137550768228
6234.2,2458114,0.6677137550264901,0.6677137550769531
6234.1,2458114,0.6677137550266493,0.6677137550768228
6234.1,2458114,0.6678865477457465,0.6678865477557581
6234.2,2458114,0.6678865477458333,0.6678865477558449
6234.1,2458114,0.6686207004493055,0.6686207004723814
6234.2,2458114,0.6686207004493924,0.6686207004724681
6234.1,2458114,0.6698802411811486,0.6698802411848814
6234.2,2458114,0.6698802411813078,0.6698802411850115
6234.1,2458114,0.6698802411814381,0.6698802411848814
6234.1,2458114,0.6712972425681712,0.6712972425878906
6234.2,2458114,0.6712972425682291,0.671297242587963
6234.1,2458114,0.6713694985474682,0.671369498553993
6234.2,2458114,0.6713694985476129,0.6713694985541522
6234.1,2458114,0.6713694985477575,0.671369498553993
6234.1,2458114,0.672428382037037,0.6724283820778789
6234.2,2458114,0.6724283820370659,0.6724283820778935
6234.1,2458114,0.6734879345470486,0.6734879345588107
6234.2,2458114,0.6734879345471498,0.6734879345588974
6234.1,2458114,0.6742520260601996,0.6742520260658275
6234.2,2458114,0.6742520260602576,0.6742520260658998
6234.1,2458114,0.6748653156581742,0.6748653156777343
6234.2,2458114,0.6748653156583333,0.6748653156778934
6234.1,2458114,0.6748653156584635,0.6748653156777343
6234.1,2458114,0.6751642472300057,0.6751642472346787
6234.2,2458114,0.6751642472300347,0.6751642472347222
6234.1,2458114,0.6755772167863425,0.6755772167925781
